week_ending_date,created_date,report_year,report_month,narrative,advanced_skim_milk_class_2_Price,butterfat_Price,nonfat_solids_Price,protein_Price,other_solids_Price,somatic_cell_adjustment_Rate,butter_monthly_avg_Price,nfdm_monthly_avg_Price,cheese_monthly_avg_Price,cheese_monthly_40p_Price,cheese_monthly_500p_Price,whey_monthly_avg_Price,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date,year,period,data_item,value,category,unit
01/30/2016,02/03/2016,2016,Jan,,6.31,2.3062,0.6037,1.8169,0.0371,0.00076,2.0759,0.7776,1.5178,,,0.2351,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/03/2016 13:05:06,2016,2016-JAN,class_2_Price,14.19,lmprs,
12/26/2015,12/30/2015,2015,Dec,,6.75,2.9057,0.6153,1.3599,0.0355,0.00079,2.5709,0.7893,1.5719,,,0.2336,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/30/2015 13:04:22,2015,2015-DEC,class_2_Price,16.71,lmprs,
11/28/2015,12/02/2015,2015,Nov,,7.35,3.1830,0.6627,1.3205,0.0361,0.00083,2.7999,0.8372,1.6503,,,0.2341,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/02/2015 13:11:34,2015,2015-NOV,class_2_Price,18.26,lmprs,
10/31/2015,11/04/2015,2015,Oct,,6.46,2.9087,0.7200,1.7019,0.0328,0.00084,2.5734,0.8951,1.6790,,,0.2309,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/04/2015 13:33:23,2015,2015-OCT,class_2_Price,16.44,lmprs,
09/26/2015,09/30/2015,2015,Sep,,5.91,2.7531,0.6266,1.9801,0.0465,0.00086,2.4449,0.8007,1.7145,,,0.2442,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2015 13:06:29,2015,2015-SEP,class_2_Price,15.36,lmprs,
08/29/2015,09/02/2015,2015,Aug,,6.82,2.2674,0.5707,2.5692,0.1151,0.00087,2.0438,0.7443,1.7386,,,0.3108,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2015 13:02:58,2015,2015-AUG,class_2_Price,14.54,lmprs,
08/01/2015,08/05/2015,2015,Jul,,7.55,2.1125,0.6621,2.6070,0.2004,0.00085,1.9159,0.8366,1.6997,,,0.3937,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2015 13:00:39,2015,2015-JUL,class_2_Price,14.70,lmprs,
06/27/2015,07/01/2015,2015,Jun,,7.66,2.1011,0.7529,2.6915,0.2322,0.00086,1.9065,0.9283,1.7222,,,0.4245,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2015 13:32:09,2015,2015-JUN,class_2_Price,14.77,lmprs,
05/30/2015,06/03/2015,2015,May,,7.85,2.0599,0.7708,2.5206,0.2533,0.00083,1.8725,0.9464,1.6557,,,0.4450,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2015 13:18:15,2015,2015-MAY,class_2_Price,14.81,lmprs,
04/25/2015,04/29/2015,2015,Apr,,8.63,1.8940,0.7926,2.5551,0.2698,0.00081,1.7355,0.9684,1.6122,,,0.4610,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/29/2015 13:10:22,2015,2015-APR,class_2_Price,14.98,lmprs,
03/28/2015,04/01/2015,2015,Mar,,8.31,1.8444,0.8454,2.4875,0.2918,0.00079,1.6945,1.0217,1.5750,,,0.4824,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/01/2015 13:31:23,2015,2015-MAR,class_2_Price,14.50,lmprs,
02/28/2015,03/04/2015,2015,Feb,,8.34,1.8296,0.8544,2.4051,0.3273,0.00077,1.6823,1.0308,1.5446,,,0.5169,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/04/2015 13:02:40,2015,2015-FEB,class_2_Price,14.48,lmprs,
01/31/2015,02/04/2015,2015,Jan,,10.63,1.6855,0.8439,2.6731,0.4001,0.00079,1.5633,1.0202,1.5807,,,0.5875,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/04/2015 13:08:32,2015,2015-JAN,class_2_Price,16.18,lmprs,
12/27/2014,12/31/2014,2014,Dec,,12.14,2.0991,1.0767,2.7387,0.3996,0.00087,1.9049,1.2554,1.7362,,,0.5871,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/31/2014 13:28:06,2014,2014-DEC,class_2_Price,19.09,lmprs,
11/29/2014,12/03/2014,2014,Nov,,12.62,2.2011,1.2102,3.9018,0.4505,0.00107,1.9891,1.3902,2.1305,,,0.6365,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/03/2014 13:13:21,2014,2014-NOV,class_2_Price,19.91,lmprs,
