report_month,report_year,narrative,MarketingArea,order_no,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date,year,period,data_item,value,category,unit
Feb,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Feb,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Feb,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Feb,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Feb,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Feb,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Feb,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 14:43:13,2021,2021-FEB,ClassIIWhole,14.00,lmprs,
Mar,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Mar,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:15:47,2021,2021-MAR,ClassIIWhole,15.07,lmprs,
Apr,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
Apr,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/06/2021 09:24:53,2021,2021-APR,ClassIIWhole,15.56,lmprs,
May,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
May,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:46:26,2021,2021-MAY,ClassIIWhole,16.22,lmprs,
Jun,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jun,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2021 08:53:59,2021,2021-JUN,ClassIIWhole,16.66,lmprs,
Jul,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Jul,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2021 14:16:00,2021,2021-JUL,ClassIIWhole,16.83,lmprs,
Aug,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Aug,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2021 06:44:51,2021,2021-AUG,ClassIIWhole,16.51,lmprs,
Sep,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Sep,2021,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2021 06:26:46,2021,2021-SEP,ClassIIWhole,16.89,lmprs,
Oct,2021,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,California (Los Angeles),051,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
Oct,2021,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2021 06:20:50,2021,2021-OCT,ClassIIWhole,17.08,lmprs,
